"","ENSEMBL","SYMBOL","Cov1","Cov2","Cov3","Mock1","Mock2","Mock3"
"23463","ENSG00000240198","5_ARHGEF3-AS1",0,0,0,3,0,1
"23464","ENSG00000240204","3_SMKR1",16,9,21,14,16,32
"23465","ENSG00000240207","7_AC080013",20,22,11,84,153,93
"23466","ENSG00000240211","1_PPP1R35-AS1",0,0,2,0,3,2
"23467","ENSG00000240219","1_AL512306",7,11,3,20,6,6
"23468","ENSG00000240224","1_UGT1A5",4,0,0,0,5,0
"23469","ENSG00000240230","6_COX19",643,528,415,798,1162,1040
"23470","ENSG00000240240","9_BX664727",6,17,12,79,76,66
"23471","ENSG00000240241","5_AC108752",3,2,0,2,0,0
"23472","ENSG00000240247","7_DEFA1B",0,0,0,0,0,0
"23473","ENSG00000240254","2_B4GALT4-AS1",0,0,3,4,1,4
"23474","ENSG00000240288","8_GHRLOS",5,16,1,38,12,40
"23476","ENSG00000240303","8_ACAD11",571,665,424,4035,1427,3949
"23477","ENSG00000240344","9_PPIL3",129,121,131,322,785,391
"23478","ENSG00000240350","3_SOCAR",3,7,12,5,24,13
"23479","ENSG00000240354","1_AC131211",1,2,0,4,1,4
"23480","ENSG00000240355","1_AC004869",0,0,0,0,0,0
"23481","ENSG00000240373","1_SEC62-AS1",0,0,0,1,0,0
"23482","ENSG00000240386","3_LCE1F",0,0,0,1,0,0
"23483","ENSG00000240401","9_AC012358",11,20,14,40,51,33
"23484","ENSG00000240403","5_KIR3DL2",3,2,1,2,1,1
"23485","ENSG00000240405","7_SAMMSON",27,32,33,62,31,71
"23486","ENSG00000240423","3_LINC00636",1,1,1,5,0,0
"23487","ENSG00000240432","3_KRTAP13-3",0,4,0,0,0,2
"23489","ENSG00000240445","4_FOXO3B",351,346,411,324,187,428
"23490","ENSG00000240449","1_AC005586",1,1,5,12,15,25
"23491","ENSG00000240450","1_CSPG4P1Y",0,0,1,0,0,2
"23492","ENSG00000240476","1_LINC00973",6,7,1,7,19,2
"23493","ENSG00000240478","1_AC012081",0,0,0,0,0,1
"23494","ENSG00000240497","3_AC092919",3,9,7,15,15,8
"23495","ENSG00000240498","9_CDKN2B-AS1",48,42,36,107,106,104
"23496","ENSG00000240499","7_AC004594",0,7,1,4,4,6
"23497","ENSG00000240505","9_TNFRSF13B",1,1,3,3,4,1
"23498","ENSG00000240521","1_AC092979",5,6,1,13,21,4
"23499","ENSG00000240527","1_AL365273",0,3,1,0,0,0
"23500","ENSG00000240535","8_AC034238",6,4,3,4,7,6
"23501","ENSG00000240541","3_TM4SF1-AS1",0,2,3,0,2,0
"23502","ENSG00000240542","4_KRTAP9-1",0,0,0,0,0,1
"23503","ENSG00000240549","2_THOC7-AS1",0,0,0,0,0,0
"23504","ENSG00000240553","1_AL031428",12,2,4,4,0,0
"23505","ENSG00000240562","1_AC016968",0,0,0,0,0,0
"23506","ENSG00000240563","2_L1TD1",2,10,5,12,3,9
"23507","ENSG00000240567","1_LINC02067",13,1,1,7,27,10
"23508","ENSG00000240571","1_AC087071",0,2,0,1,0,1
"23509","ENSG00000240573","1_AC117462",1,0,0,4,0,0
"23510","ENSG00000240583","12_AQP1",4957,4496,5637,26932,20508,34635
"23511","ENSG00000240591","2_AL096701",32,45,20,22,29,28
"23512","ENSG00000240596","1_KCNAB1-AS2",0,0,0,0,0,2
"23513","ENSG00000240654","6_C1QTNF9",1,6,8,10,7,16
"23514","ENSG00000240666","2_MME-AS1",0,0,0,0,0,0
"23515","ENSG00000240682","9_ISY1",569,553,439,1677,2069,2006
"23516","ENSG00000240687","2_AC082651",11,11,8,19,7,12
"23517","ENSG00000240694","9_PNMA2",881,680,361,328,263,775
"23518","ENSG00000240707","3_LINC01168",0,0,1,3,7,1
"23519","ENSG00000240708","2_LINC02030",1,6,1,8,0,6
"23521","ENSG00000240720","8_LRRD1",13,10,6,7,9,34
"23522","ENSG00000240731","1_AL139287",1,1,2,2,4,6
"23523","ENSG00000240747","7_KRBOX1",4,3,0,1,2,3
"23524","ENSG00000240758","2_AC010655",6,8,12,12,13,10
"23525","ENSG00000240764","3_PCDHGC5",77,78,77,67,0,82
"23526","ENSG00000240766","1_PLCXD2-AS1",1,1,0,9,3,6
"23527","ENSG00000240770","5_C21orf91-OT1",1,0,2,7,0,5
"23528","ENSG00000240771","8_ARHGEF25",23,29,42,71,75,100
"23529","ENSG00000240777","2_AC025572",1,0,2,4,0,1
"23530","ENSG00000240790","1_AC073934",1,5,1,0,1,4
"23531","ENSG00000240792","2_AC079910",0,1,0,3,3,1
"23532","ENSG00000240801","1_AC132217",1119,732,924,1574,5003,1842
"23533","ENSG00000240842","2_AC099328",0,0,0,0,0,0
"23534","ENSG00000240849","11_TMEM189",610,646,495,1734,3030,2020
"23535","ENSG00000240857","2_RDH14",1133,1191,867,5148,7444,4652
"23536","ENSG00000240859","3_AC093627",0,2,0,23,13,5
"23537","ENSG00000240868","1_C1QTNF9-AS1",0,0,0,0,0,0
"23538","ENSG00000240871","5_KRTAP4-7",0,1,0,3,2,0
"23539","ENSG00000240875","6_LINC00886",4,6,9,87,26,59
"23540","ENSG00000240888","1_AC131210",0,0,0,0,0,0
"23541","ENSG00000240889","1_NDUFB2-AS1",4,15,20,21,31,36
"23542","ENSG00000240891","8_PLCXD2",48,53,18,90,76,140
"23543","ENSG00000240893","1_LINC02042",0,0,4,4,1,2
"23544","ENSG00000240895","1_AC117430",0,0,3,2,0,1
"23545","ENSG00000240915","2_AC120042",1,4,0,6,1,1
"23546","ENSG00000240922","1_LSAMP-AS1",4,2,0,3,1,0
"23547","ENSG00000240963","1_AL645465",0,2,0,1,0,3
"23548","ENSG00000240972","2_MIF",15772,12402,10650,28244,112004,39009
"23549","ENSG00000240973","1_AC093714",0,0,0,0,2,0
"23550","ENSG00000240980","1_AC093904",6,0,0,1,0,2
"23551","ENSG00000240990","10_HOXA11-AS",8,8,1,1,3,4
"23553","ENSG00000241042","1_AL592431",0,0,0,0,0,0
"23554","ENSG00000241048","1_AC117386",1,0,0,2,8,0
"23555","ENSG00000241054","1_AL035454",1,0,1,0,3,4
"23556","ENSG00000241058","4_NSUN6",316,299,294,528,593,592
"23557","ENSG00000241059","2_AC008799",4,5,0,3,0,2
"23558","ENSG00000241073","1_AC093019",0,0,0,0,0,0
"23559","ENSG00000241084","1_AL161785",2,1,0,1,3,0
"23560","ENSG00000241098","1_LINC01994",7,4,1,8,14,13
"23561","ENSG00000241101","1_PRICKLE2-AS2",0,1,0,1,0,0
"23562","ENSG00000241106","8_HLA-DOB",14,2,0,0,4,2
"23563","ENSG00000241111","1_AC092040",0,19,0,31,11,20
"23564","ENSG00000241119","2_UGT1A9",3,0,0,1,0,0
"23565","ENSG00000241123","1_KRTAP10-5",12,3,0,0,0,3
"23566","ENSG00000241127","8_YAE1",170,185,171,820,1862,706
"23567","ENSG00000241128","2_OR14A2",0,0,0,7,0,1
"23568","ENSG00000241131","2_LINC02032",8,1,5,7,8,8
"23569","ENSG00000241135","6_LINC00881",507,554,373,5734,13582,5371
"23570","ENSG00000241149","3_AC115220",0,0,2,0,1,1
"23571","ENSG00000241151","1_LINC02066",0,1,1,4,0,1
"23572","ENSG00000241155","1_ARHGAP31-AS1",3,0,2,5,15,5
"23573","ENSG00000241158","7_ADAMTS9-AS1",10,24,21,105,92,83
"23574","ENSG00000241163","8_LINC00877",60,9,15,66,35,9
"23575","ENSG00000241168","1_AC128685",0,1,8,11,5,8
"23576","ENSG00000241169","1_FO393419",0,3,0,0,0,3
"23578","ENSG00000241186","10_TDGF1",83,60,38,562,542,442
"23579","ENSG00000241202","1_ZIC4-AS1",2,0,0,0,0,0
"23580","ENSG00000241211","1_IQCJ-SCHIP1-AS1",4,4,0,14,6,28
"23581","ENSG00000241213","2_LINC02024",4,4,0,2,3,2
"23582","ENSG00000241219","1_AC078785",0,4,2,18,2,19
"23583","ENSG00000241220","1_AC078788",0,1,0,0,0,0
"23584","ENSG00000241224","8_C3orf85",10,3,2,3,4,15
"23585","ENSG00000241231","2_AC068308",2,3,1,26,8,12
"23586","ENSG00000241233","4_KRTAP5-8",8,0,0,1,1,0
"23587","ENSG00000241241","1_KRTAP4-16",0,0,0,0,0,0
"23588","ENSG00000241258","7_CRCP",371,420,341,842,1404,1152
"23589","ENSG00000241269","1_AC093620",4,2,3,33,18,15
"23590","ENSG00000241280","1_AC106712",29,111,56,0,59,9
"23591","ENSG00000241288","8_LINC02614",36,36,38,107,126,84
"23592","ENSG00000241295","1_ZBTB20-AS2",1,4,3,0,5,2
"23593","ENSG00000241313","3_WWTR1-AS1",16,37,6,163,285,88
"23594","ENSG00000241316","8_SUCLG2-AS1",47,33,33,186,305,173
"23595","ENSG00000241317","1_AL133481",0,0,0,0,0,0
"23596","ENSG00000241322","10_CDRT1",10,3,2,4,11,34
"23597","ENSG00000241324","1_AC004930",0,1,0,0,1,0
"23598","ENSG00000241326","1_AL603962",1,0,0,0,10,0
"23599","ENSG00000241328","1_LINC02070",0,0,0,0,1,0
"23600","ENSG00000241336","2_LINC01487",4,4,0,6,0,5
"23601","ENSG00000241343","9_RPL36A",1276,886,873,3947,11918,3866
"23602","ENSG00000241345","1_AC004690",2,8,6,5,8,10
"23603","ENSG00000241357","1_AC092849",2,0,0,2,10,5
"23604","ENSG00000241359","1_SYNPR-AS1",0,0,0,1,0,1
"23605","ENSG00000241360","2_PDXP",1190,1061,946,3486,5645,3752
"23606","ENSG00000241369","6_LINC01192",17,15,17,54,26,25
"23607","ENSG00000241370","5_RPP21",238,258,185,703,2284,715
"23608","ENSG00000241383","2_LINC01997",3,7,2,10,5,10
"23609","ENSG00000241388","5_HNF1A-AS1",26,10,12,38,11,33
"23610","ENSG00000241397","1_LINC00903",0,0,0,0,0,0
"23611","ENSG00000241399","7_CD302",103,153,82,276,232,251
"23612","ENSG00000241404","7_EGFL8",95,93,44,105,135,114
"23613","ENSG00000241409","1_AC064852",4,0,0,8,5,4
"23614","ENSG00000241449","6_AC092666",17,10,8,9,11,5
"23615","ENSG00000241456","1_AC005996",0,0,0,0,0,0
"23616","ENSG00000241457","1_PLSCR5-AS1",0,0,0,0,0,0
"23617","ENSG00000241468","7_ATP5MF",1213,1031,685,6496,19835,5864
"23618","ENSG00000241469","9_LINC00635",10,11,13,32,5,25
"23619","ENSG00000241472","7_PTPRG-AS1",11,26,26,124,88,97
"23621","ENSG00000241476","8_SSX2",0,0,0,5,1,0
"23622","ENSG00000241479","1_MECOM-AS1",0,0,0,0,0,2
"23623","ENSG00000241484","9_ARHGAP8",60,73,36,26,66,53
"23624","ENSG00000241489","8_AC244197",303,249,243,743,465,1252
"23625","ENSG00000241490","1_AC093010",0,3,4,3,5,3
"23626","ENSG00000241505","1_AL391645",0,0,0,0,0,0
"23628","ENSG00000241525","4_AC141424",1,4,2,9,5,3
"23629","ENSG00000241544","2_LINC02029",97,69,17,243,145,185
"23630","ENSG00000241553","12_ARPC4",2123,2016,1694,5090,9249,5449
"23631","ENSG00000241560","7_ZBTB20-AS1",2,20,20,32,54,30
"23632","ENSG00000241563","3_CORT",3,13,5,56,38,43
"23633","ENSG00000241570","8_PAQR9-AS1",10,17,11,31,59,32
"23634","ENSG00000241572","1_PRICKLE2-AS1",0,0,0,0,0,1
"23636","ENSG00000241593","5_AC099542",4,1,0,8,2,4
"23637","ENSG00000241595","2_KRTAP9-4",0,0,0,2,0,1
"23638","ENSG00000241596","1_AC092468",2,1,0,4,15,1
"23639","ENSG00000241598","5_KRTAP5-4",0,0,0,1,0,0
"23641","ENSG00000241635","8_UGT1A1",1,0,0,4,9,0
"23642","ENSG00000241636","1_LINC01323",0,0,0,3,5,1
"23643","ENSG00000241644","2_INMT",161,211,246,405,706,738
"23644","ENSG00000241648","1_CADM2-AS2",0,3,0,6,2,5
"23645","ENSG00000241657","1_TRBV11-2",0,0,0,1,0,0
"23646","ENSG00000241666","2_AL031733",8,5,11,72,181,80
"23647","ENSG00000241667","1_AC104445",0,0,2,16,5,6
"23648","ENSG00000241669","1_LINC01327",0,0,0,0,0,0
"23649","ENSG00000241679","2_AC018450",0,3,2,6,0,0
"23650","ENSG00000241684","6_ADAMTS9-AS2",254,232,159,224,211,202
"23651","ENSG00000241685","10_ARPC1A",4949,4639,3704,13042,18545,15207
"23652","ENSG00000241690","3_AL035460",0,0,0,0,0,0
"23653","ENSG00000241696","2_LINC02053",4,5,9,22,31,31
"23654","ENSG00000241697","5_TMEFF1",179,129,70,830,705,848
"23655","ENSG00000241720","2_AL158847",7,1,0,1,12,1
"23656","ENSG00000241728","5_AP001062",0,0,4,0,3,0
"23657","ENSG00000241743","3_XACT",4,0,4,7,7,4
"23658","ENSG00000241754","2_AC063938",1,6,7,18,15,16
"23659","ENSG00000241764","4_AC002467",54,38,27,134,235,93
"23660","ENSG00000241767","2_LINC01324",0,0,0,19,15,6
"23661","ENSG00000241769","7_LINC00893",17,24,23,196,114,157
"23662","ENSG00000241770","1_AC104411",6,1,1,15,8,7
"23663","ENSG00000241772","2_AC092620",12,2,6,30,35,28
"23664","ENSG00000241792","1_AC092958",0,0,0,2,0,0
"23665","ENSG00000241794","2_SPRR2A",0,0,0,0,0,3
"23666","ENSG00000241818","1_AC123768",0,0,0,0,0,0
"23667","ENSG00000241832","1_CECR3",0,0,1,1,5,1
"23668","ENSG00000241837","7_ATP5PO",4102,3550,3385,20364,49209,18381
"23669","ENSG00000241839","10_PLEKHO2",643,532,378,876,215,789
"23670","ENSG00000241852","10_C8orf58",681,679,430,837,1021,1054
"23671","ENSG00000241860","7_AL627309",178,172,114,408,367,368
"23672","ENSG00000241878","11_PISD",1284,1093,977,1981,2025,2314
"23673","ENSG00000241881","1_AC245088",0,0,0,0,0,0
"23674","ENSG00000241882","1_AC124893",0,6,0,2,0,3
"23675","ENSG00000241884","2_AC114401",0,11,0,18,2,3
"23676","ENSG00000241886","1_AC112496",6,3,3,4,3,2
"23678","ENSG00000241921","1_AC000372",0,2,0,2,0,0
"23679","ENSG00000241933","1_DENND6A-DT",0,5,8,4,2,19
"23680","ENSG00000241935","9_HOGA1",4,12,29,139,246,185
"23681","ENSG00000241945","8_PWP2",35,29,26,47,42,28
"23682","ENSG00000241954","1_AL021937",2,2,0,2,0,3
"23683","ENSG00000241956","10_AC109466",92,90,64,134,100,106
"23684","ENSG00000241962","9_AC079447",12,19,32,57,33,42
"23685","ENSG00000241973","11_PI4KA",1714,1428,1855,6310,1912,6726
"23686","ENSG00000241985","1_WWTR1-IT1",1,0,0,10,3,2
"23687","ENSG00000241990","5_PRR34-AS1",12,11,1,2,9,4
"23688","ENSG00000242009","2_AC129807",0,0,4,8,4,1
"23689","ENSG00000242012","1_AC084211",1,0,1,0,2,0
"23690","ENSG00000242019","1_KIR3DL3",0,2,1,8,0,4
"23691","ENSG00000242021","2_AC112493",1,0,0,3,0,0
"23692","ENSG00000242028","6_HYPK",329,263,212,203,369,72
"23693","ENSG00000242029","1_AC078980",1,0,0,2,2,0
"23694","ENSG00000242042","1_LINC01743",0,0,0,0,0,0
"23695","ENSG00000242048","3_AC093583",3,6,0,0,0,1
"23696","ENSG00000242049","1_DNAJB8-AS1",0,0,2,0,1,0
"23697","ENSG00000242072","1_AC092590",0,1,0,1,0,0
"23698","ENSG00000242078","1_AC084864",0,0,0,0,0,0
"23699","ENSG00000242082","2_SLC5A4-AS1",32,1,11,26,23,113
"23700","ENSG00000242086","8_MUC20-OT1",559,559,410,1627,1065,1804
"23701","ENSG00000242094","1_FOXP1-IT1",13,23,14,50,90,48
"23702","ENSG00000242107","2_LINC01100",0,1,0,2,0,1
"23703","ENSG00000242110","8_AMACR",261,156,100,894,760,878
"23704","ENSG00000242114","6_MTFP1",166,185,206,662,1515,713
"23705","ENSG00000242120","4_MDFIC2",2,2,0,3,0,9
"23706","ENSG00000242125","3_SNHG3",129,165,133,375,849,462
"23708","ENSG00000242145","1_AC099542",0,0,0,0,0,1
"23709","ENSG00000242147","2_LINC02657",6,2,3,16,13,1
"23710","ENSG00000242154","1_AC004884",1,8,6,18,26,13
"23711","ENSG00000242173","10_ARHGDIG",193,124,145,230,441,247
"23712","ENSG00000242190","1_AC017015",0,0,1,1,16,2
"23713","ENSG00000242207","1_HOXB-AS4",4,3,0,7,8,9
"23714","ENSG00000242220","9_TCP10L",11,20,3,66,32,70
"23715","ENSG00000242221","9_PSG2",0,2,2,9,3,7
"23716","ENSG00000242242","6_NECTIN3-AS1",11,17,14,153,80,128
"23717","ENSG00000242247","11_ARFGAP3",3126,3058,1932,5193,3929,5477
"23718","ENSG00000242252","2_BGLAP",4,6,11,0,4,5
"23719","ENSG00000242258","1_LINC00996",1,0,1,7,0,6
"23720","ENSG00000242259","8_C22orf39",649,549,336,2423,3750,2840
"23721","ENSG00000242265","5_PEG10",465,522,645,3228,1009,3367
"23722","ENSG00000242268","3_LINC02082",3,12,5,29,14,34
"23723","ENSG00000242282","6_AC108488",24,21,22,146,547,166
"23724","ENSG00000242288","9_AC022400",163,131,96,137,222,355
"23725","ENSG00000242290","2_ZBTB20-AS5",2,4,6,25,7,4
"23726","ENSG00000242317","1_AC121764",0,6,0,1,0,1
"23727","ENSG00000242339","2_LINC02025",1,0,4,0,0,2
"23728","ENSG00000242362","2_CT47A2",0,0,0,0,0,0
"23729","ENSG00000242366","3_UGT1A8",2,4,1,9,4,1
"23730","ENSG00000242370","1_KCNAB1-AS1",1,2,0,0,0,0
"23731","ENSG00000242372","8_EIF6",2384,2226,2196,5463,10926,5592
"23732","ENSG00000242375","1_AL590705",0,0,0,0,33,0
"23733","ENSG00000242385","1_LINC00901",7,0,5,19,20,8
"23734","ENSG00000242389","8_RBMY1E",0,0,0,0,0,0
"23735","ENSG00000242391","2_AC099677",0,6,0,0,0,4
"23737","ENSG00000242407","1_AC091179",0,0,0,0,0,0
"23738","ENSG00000242419","5_PCDHGC4",51,17,48,173,6,91
"23739","ENSG00000242428","6_C3orf67-AS1",2,0,0,5,9,3
"23740","ENSG00000242440","2_LINC02046",2,1,0,22,8,7
"23741","ENSG00000242441","8_GTF2A1L",9,6,3,5,1,1
"23743","ENSG00000242485","6_MRPL20",1265,1054,970,5164,12988,5386
"23744","ENSG00000242498","8_ARPIN",37,31,44,231,218,233
"23745","ENSG00000242512","9_LINC01206",25,62,27,54,40,66
"23746","ENSG00000242515","5_UGT1A10",4,3,1,10,0,3
"23747","ENSG00000242516","2_LINC00960",478,469,520,1176,1708,994
"23748","ENSG00000242522","1_KLHL6-AS1",0,1,0,1,0,0
"23749","ENSG00000242536","2_AC079943",0,3,0,6,0,1
"23750","ENSG00000242539","2_AC007620",0,0,0,74,0,113
"23751","ENSG00000242540","3_AC010729",0,6,6,7,18,14
"23752","ENSG00000242545","1_AC126121",1,0,0,0,0,1
"23753","ENSG00000242550","6_SERPINB10",6,2,4,15,6,9
"23754","ENSG00000242553","1_AP001432",5,5,4,12,33,10
"23756","ENSG00000242574","9_HLA-DMB",12,10,1,18,14,11
"23758","ENSG00000242588","6_AC108010",47,59,78,93,48,133
"23760","ENSG00000242593","7_AC006148",25,53,23,85,60,87
"23761","ENSG00000242611","2_AC093627",1,2,0,0,0,1
"23762","ENSG00000242612","7_DECR2",234,237,302,887,1818,855
"23763","ENSG00000242616","4_GNG10",1129,1195,1152,3197,8369,2707
"23764","ENSG00000242618","2_AC112219",0,3,0,0,0,0
"23765","ENSG00000242622","2_AC092910",22,19,14,49,77,35
"23766","ENSG00000242628","6_AC009228",22,11,15,23,15,11
"23767","ENSG00000242641","6_LINC00971",9,19,4,18,10,21
"23768","ENSG00000242659","1_AC108693",2,0,3,2,1,0
"23769","ENSG00000242671","2_LINC02010",1,11,15,38,6,26
"23770","ENSG00000242686","4_AC107464",6,1,4,3,2,23
"23771","ENSG00000242689","3_CNTF",8,20,12,6,5,1
"23772","ENSG00000242715","8_CCDC169",14,29,5,70,41,49
"23773","ENSG00000242732","4_RTL5",87,97,87,369,198,337
"23774","ENSG00000242741","2_LINC02005",2,7,1,0,0,3
"23776","ENSG00000242759","8_LINC00882",32,67,46,218,514,242
"23777","ENSG00000242767","1_ZBTB20-AS4",2,1,1,4,35,9
"23778","ENSG00000242770","2_CD200R1L-AS1",2,0,0,0,7,12
"23780","ENSG00000242781","2_LINC02050",1,0,2,0,0,0
"23781","ENSG00000242790","1_AC104831",0,0,0,2,0,4
"23782","ENSG00000242791","2_AC117395",0,1,0,5,0,0
"23783","ENSG00000242795","2_AC007849",0,0,0,2,3,5
"23784","ENSG00000242797","3_GLYCTK-AS1",0,0,0,1,29,23
"23786","ENSG00000242802","9_AP5Z1",1136,968,1103,1802,1641,2434
"23787","ENSG00000242808","9_SOX2-OT",54,83,53,165,49,81
"23788","ENSG00000242816","2_AC092691",0,6,2,0,2,7
"23789","ENSG00000242828","1_AC068756",3,1,0,2,0,4
"23790","ENSG00000242852","7_ZNF709",22,21,1,44,56,166
"23791","ENSG00000242861","1_AL591895",14,7,3,18,15,23
"23792","ENSG00000242866","10_STRC",14,7,4,41,41,35
"23793","ENSG00000242875","6_RBMY1B",0,0,0,0,0,0
"23794","ENSG00000242880","2_AC026341",9,15,2,20,37,36
"23795","ENSG00000242902","1_FLNC-AS1",2,0,1,4,0,1
"23796","ENSG00000242908","6_AADACL2-AS1",0,3,1,0,0,0
"23797","ENSG00000242925","1_PLCH1-AS2",0,5,0,3,0,0
"23798","ENSG00000242950","7_ERVW-1",16,15,4,27,57,22
"23799","ENSG00000242973","6_AL591242",1,1,0,1,1,0
"23800","ENSG00000243004","6_AC005062",26,14,25,54,175,53
"23801","ENSG00000243008","2_AL359538",1,4,6,20,20,14
"23802","ENSG00000243018","1_AC005486",0,0,0,2,0,2
"23803","ENSG00000243055","1_GK-AS1",0,2,3,2,0,8
"23804","ENSG00000243056","2_EIF4EBP3",10,0,14,14,137,34
"23805","ENSG00000243062","6_AL359853",1,0,2,2,1,1
"23806","ENSG00000243069","8_ARHGEF26-AS1",14,16,7,61,56,44
"23807","ENSG00000243073","4_PRAMEF4",0,5,0,0,0,1
"23808","ENSG00000243081","2_AC092894",5,6,0,14,6,12
"23809","ENSG00000243083","7_LINC00870",27,17,6,48,22,24
"23810","ENSG00000243089","2_AC107029",13,14,5,20,7,30
"23811","ENSG00000243107","1_AC000120",10,23,5,34,14,15
"23812","ENSG00000243130","8_PSG11",0,2,0,7,0,6
"23813","ENSG00000243135","6_UGT1A3",0,0,0,0,0,0
"23814","ENSG00000243137","8_PSG4",5,8,4,12,5,22
"23815","ENSG00000243144","7_AC079760",28,27,20,43,48,42
"23816","ENSG00000243147","8_MRPL33",1227,996,784,5715,15956,5076
"23817","ENSG00000243149","2_LINC02040",15,5,5,0,2,2
"23818","ENSG00000243150","6_AC106707",2,3,2,11,0,14
"23819","ENSG00000243155","1_AL162431",17,28,8,0,17,27
"23820","ENSG00000243156","9_MICAL3",312,414,365,1881,667,2716
"23821","ENSG00000243176","6_AC092944",203,183,113,316,232,287
"23822","ENSG00000243179","1_AC110769",3,2,0,4,1,1
"23823","ENSG00000243187","1_CCDC39-AS1",0,0,0,0,0,0
"23824","ENSG00000243193","4_AC006387",7,10,11,16,12,5
"23825","ENSG00000243197","8_TUSC7",5,13,8,36,13,12
"23826","ENSG00000243207","6_PPAN-P2RY11",69,15,49,62,13,40
"23828","ENSG00000243224","1_AC006252",9,10,9,40,33,9
"23829","ENSG00000243230","1_AC011005",0,2,0,0,0,0
"23830","ENSG00000243232","6_PCDHAC2",189,244,164,1569,521,1860
"23831","ENSG00000243243","5_AC073130",0,0,0,31,8,12
"23832","ENSG00000243244","6_STON1",1010,889,824,2328,990,2507
"23833","ENSG00000243273","1_AC020636",0,0,0,0,0,0
"23834","ENSG00000243276","6_AC068633",2,3,7,9,0,9
"23835","ENSG00000243279","4_PRAF2",1134,944,839,2094,5187,2776
"23836","ENSG00000243284","1_VSIG8",1,2,0,0,4,0
"23837","ENSG00000243295","2_AC126121",8,18,10,33,13,35
"23838","ENSG00000243296","1_AC078828",0,2,0,0,0,1
"23839","ENSG00000243305","1_AC026347",1,0,3,1,0,0
"23840","ENSG00000243317","8_STMP1",1376,1225,1216,4683,11414,4399
"23841","ENSG00000243319","7_FGF14-IT1",4,5,0,15,6,14
"23842","ENSG00000243321","3_LINC01998",0,0,4,1,3,6
"23843","ENSG00000243335","9_KCTD7",337,297,196,1451,766,2066
"23845","ENSG00000243347","2_LINC02045",0,0,2,3,0,0
"23846","ENSG00000243349","2_AL358394",9,7,4,5,7,12
"23847","ENSG00000243364","8_EFNA4",200,212,152,340,814,453
"23848","ENSG00000243368","2_MCCC1-AS1",0,2,3,4,1,2
"23849","ENSG00000243384","1_AC119424",0,0,0,0,0,1
"23851","ENSG00000243410","1_PSMD6-AS1",0,0,0,0,2,0
"23852","ENSG00000243414","5_TICAM2",1,4,18,0,38,17
"23853","ENSG00000243415","2_AC107021",1,4,2,5,0,0
"23854","ENSG00000243433","1_AC010973",1,1,0,10,21,3
"23855","ENSG00000243449","6_C4orf48",412,353,328,1326,4643,1595
"23856","ENSG00000243477","5_NAA80",109,131,71,351,648,503
"23857","ENSG00000243479","3_MNX1-AS1",0,1,0,0,1,0
"23858","ENSG00000243480","7_AMY2A",1,10,2,16,1,3
"23859","ENSG00000243485","5_MIR1302-2HG",0,0,0,1,4,2
"23860","ENSG00000243486","1_AC068985",0,0,5,4,3,3
"23861","ENSG00000243489","4_KRTAP10-11",0,0,4,2,9,2
"23862","ENSG00000243491","1_AC082651",0,4,0,2,1,3
"23863","ENSG00000243501","5_AL365232",2,0,0,2,4,2
"23864","ENSG00000243509","6_TNFRSF6B",184,143,79,0,72,35
"23865","ENSG00000243543","8_WFDC6",1,0,1,3,0,0
"23866","ENSG00000243550","3_LINC01214",2,0,0,8,15,1
"23867","ENSG00000243566","6_UPK3B",4,7,11,26,15,39
"23868","ENSG00000243572","1_LINC02017",0,0,0,0,0,3
"23869","ENSG00000243574","2_AC006148",3,4,0,0,0,1
"23870","ENSG00000243593","1_LINC02049",0,0,0,0,0,1
"23871","ENSG00000243613","1_AL513523",0,0,0,0,0,0
"23872","ENSG00000243620","2_AC092957",15,16,8,39,2,25
"23873","ENSG00000243627","4_SMIM34A",10,16,1,13,56,11
"23874","ENSG00000243629","2_LINC00880",208,327,170,2577,3104,2677
"23875","ENSG00000243636","1_AL445493",3,0,0,2,0,1
"23876","ENSG00000243646","10_IL10RB",647,810,463,893,1486,1194
"23877","ENSG00000243649","9_CFB",223,447,158,121,115,191
"23878","ENSG00000243655","2_AC132825",5,2,0,3,0,0
"23879","ENSG00000243660","10_ZNF487",61,63,50,210,194,202
"23880","ENSG00000243667","7_WDR92",217,210,224,729,1150,732
"23881","ENSG00000243678","11_NME2",6039,4716,4717,9033,25549,9335
"23882","ENSG00000243694","3_LINC02027",3,14,9,70,17,19
"23883","ENSG00000243696","5_AC006254",0,3,2,6,0,6
"23884","ENSG00000243701","7_DUBR",127,170,139,1424,1247,1346
"23885","ENSG00000243708","10_PLA2G4B",12,8,40,0,47,117
"23886","ENSG00000243709","1_LEFTY1",17,0,0,6,5,4
"23887","ENSG00000243710","7_CFAP57",31,54,43,99,105,114
"23888","ENSG00000243715","1_CACNA2D3-AS1",1,1,0,1,0,4
"23889","ENSG00000243716","10_NPIPB5",2054,1901,1636,1648,812,2522
"23890","ENSG00000243725","7_TTC4",464,478,399,1193,1163,1299
"23891","ENSG00000243729","4_OR5V1",0,0,2,0,1,3
"23892","ENSG00000243733","1_AC018450",0,0,0,0,0,0
"23893","ENSG00000243749","1_TMEM35B",395,330,190,451,1733,564
"23894","ENSG00000243762","1_AC006547",6,0,2,0,8,23
"23895","ENSG00000243766","8_HOTTIP",8,7,5,14,10,8
"23896","ENSG00000243772","8_KIR2DL3",6,0,1,1,1,2
