"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_021979",-0.144303428369645,5.74023485064232,-45.66279514018,1.58184795800702e-13,3.70390280081356e-11,21.6972157930087
"NM_000702",-0.25778625129744,5.71806324118224,-45.6108956291221,1.60096452660686e-13,3.70390280081356e-11,21.7066389840802
"NM_015080",-0.2734092911803,5.70030067709486,-45.567894938535,1.61699479450237e-13,3.70390280081356e-11,21.6103596967972
"NM_014191",-0.178299764393119,5.73842702973054,-45.5586676439897,1.62045747535593e-13,3.70390280081356e-11,21.7013223597701
"NM_181689",-0.214463492864685,5.71063785335305,-45.4775588903512,1.65124611818421e-13,3.73867045626614e-11,21.6986331832734
"NM_001025081",-0.162470137742178,5.81228436124538,-45.3790989312928,1.68948394850315e-13,3.78949670692296e-11,21.4610591257964
"XM_038604",-0.166802751161379,5.74210478523066,-45.0907288188178,1.80715928289308e-13,3.98139049023987e-11,21.573746807052
"NM_015526",-0.135456224912289,5.78352721680719,-45.0799624304205,1.81172296513178e-13,3.98139049023987e-11,21.4394839629492
"NM_021871",0.662919192713166,5.4627901749829,45.0492660375212,1.82480397469327e-13,3.98139049023987e-11,18.6803858992485
"NM_033071",-0.16050424660938,5.73369225199602,-44.9983811692558,1.84671627407529e-13,3.99290005205468e-11,21.5627239839552
"NM_012202",-0.27854962774533,5.73944574484964,-44.828835091296,1.92182963977422e-13,4.11224435249405e-11,21.5488299107843
"NM_014841",-0.55808296030489,5.57449547804378,-44.7612867540379,1.95268082195266e-13,4.11224435249405e-11,19.6175400246326
"NM_015039",-0.242795093970173,5.7109168142463,-44.7599081826173,1.95331606743467e-13,4.11224435249405e-11,21.5141962122248
"NM_207578",-0.131712710757879,5.79894338605147,-44.5876077225565,2.03452052984247e-13,4.1241264438005e-11,21.2725853408809
"NM_004411",-0.208525326905871,5.72521701371122,-44.5338481091025,2.06060745427514e-13,4.1241264438005e-11,21.4850976703475
"NM_000816",-0.301700251820011,5.71623237280143,-44.5334513016947,2.06080136059151e-13,4.1241264438005e-11,21.3957921878941
"XM_925800",-0.101351761388135,5.80234109219474,-44.5214156033585,2.06669229160269e-13,4.1241264438005e-11,21.2288609091467
"NM_016577",-0.177226336982059,5.74795661211651,-44.4896856474728,2.08231114475198e-13,4.1241264438005e-11,21.4236720457661
"NM_172215",-0.142662193047359,5.73822401168542,-44.4849659654242,2.08464538585409e-13,4.1241264438005e-11,21.4142570579602
"NM_001470",-0.105673231963082,5.82414714640164,-44.4602779050212,2.09690223910378e-13,4.1241264438005e-11,21.1664315468341
"NM_000806",-0.672400692919955,5.4543584670954,-44.4512581879555,2.10139988891752e-13,4.1241264438005e-11,18.543268715238
"NM_012326",-0.157672718926096,5.72904918848046,-44.4268681939914,2.11361480244776e-13,4.1241264438005e-11,21.430254870271
"NM_001008220",-0.218220038902163,5.71759888666442,-44.3626196074773,2.14616489489359e-13,4.15386753850372e-11,21.4442926966134
"NM_000295",0.207850768573766,5.76548264339609,44.3201175415514,2.16799873731e-13,4.15599216796228e-11,21.3715621208177
"NM_014849",-0.138676593736452,5.73828579513976,-44.2933082644349,2.1818958881802e-13,4.15599216796228e-11,21.363423218662
"NM_019106",-0.145952984196351,5.7837216336653,-44.2587899009081,2.19993288626011e-13,4.15735348584588e-11,21.2429559866368
"NM_014591",-0.138811324798468,5.74604865332528,-44.1135123542786,2.27765313911454e-13,4.27059963583976e-11,21.3004195928967
"NM_007096",-0.251158696708629,5.71513388189129,-44.0191908250732,2.3297184018848e-13,4.33435981746009e-11,21.3439593184599
"NM_001830",-0.252428319630099,5.70118426186952,-43.8545340693654,2.42375612515836e-13,4.47462669260005e-11,21.2708065371654
"NM_001003809",-0.286356528300762,5.71502656128044,-43.8177184066537,2.44534514747979e-13,4.48002164423778e-11,21.2558851656206
"NM_001014809",-0.0969616850702506,5.81657276569297,-43.6459669304111,2.54887966377884e-13,4.62647773299398e-11,20.9712376846033
"NM_014575",-0.160734159299899,5.73855391442934,-43.6217822235948,2.56383974370083e-13,4.62647773299398e-11,21.214574678895
"NM_006636",0.140822328412792,5.75507047325576,43.3725480639025,2.72373062302689e-13,4.78885047339463e-11,21.0927758607629
"NM_153757",-0.162052642228637,5.72562202764677,-43.3624302749109,2.73044783877655e-13,4.78885047339463e-11,21.1763708245494
"NM_004984",-0.263837151925023,5.72374600039458,-43.3398806606553,2.74548384582261e-13,4.78885047339463e-11,21.1882207088229
"NM_021238",0.154911295294997,5.75293892419522,43.3332493734503,2.74992278017509e-13,4.78885047339463e-11,21.1020746852227
"NM_000185",0.166905648147283,5.73107907684516,43.3277812269158,2.75358902220191e-13,4.78885047339463e-11,21.1620668820551
"NM_000184",0.604104637181265,5.51196457625237,43.2459961987047,2.80906638286752e-13,4.8501865603468e-11,18.9014616942595
"NM_001007189",-0.142365235598746,5.74349603522342,-43.0557041918921,2.94293812448793e-13,5.01437874144264e-11,21.0426959851874
"NM_006334",-0.26117411379893,5.70935528541878,-42.9920838812203,2.98923954807359e-13,5.01437874144264e-11,21.0810382560354
"NM_015074",-0.110266360183413,5.79849070711793,-42.982352775875,2.99639161474356e-13,5.01437874144264e-11,20.8474131103778
"NM_001753",0.206632661132725,5.71809517387781,42.9704803962738,3.00514281049405e-13,5.01437874144264e-11,21.1085096703866
"NM_016946",0.134331587081626,5.73538057785791,42.9657637322128,3.00862724486558e-13,5.01437874144264e-11,21.0331371717142
"NM_004538",-0.238948759276585,5.71855359292263,-42.8574564875594,3.08986741110248e-13,5.10391754729566e-11,21.0784213435138
"NM_005277",-0.665014083104356,5.53149781220367,-42.8377791181062,3.10488317460486e-13,5.10391754729566e-11,18.794507510871
"NM_181800",0.318616180823607,5.67998915122494,42.7524800673174,3.17090394909054e-13,5.17698603933149e-11,20.7716231648905
"NM_198406",-0.155758401217618,5.75005745878349,-42.7113687579242,3.20327082235421e-13,5.18431060292564e-11,20.9501613705553
"NM_020140",-0.353258207847563,5.67421408277971,-42.6920654174284,3.21859283264967e-13,5.18431060292564e-11,20.6111644177625
"NM_152722",-0.126063671087533,5.75971736654804,-42.656512761753,3.24702292353901e-13,5.19523667766242e-11,20.8807933626944
"XM_034086",-0.232860145889324,5.71014621057242,-42.5680208471431,3.31898635111989e-13,5.20596120519868e-11,21.0030339834005
"NM_001922",0.31301836515166,5.69926697242022,42.5676653736369,3.31927892394033e-13,5.20596120519868e-11,20.8542656191553
"NM_001622",0.633520180524603,5.53956490506512,42.5069528560831,3.36966471282757e-13,5.20596120519868e-11,18.8784635713643
"NM_174942",0.164486623587671,5.71497832356878,42.4952759728313,3.37945103848669e-13,5.20596120519868e-11,20.9767790499674
"NM_182568",-0.129746007278523,5.7845975319179,-42.4925923795928,3.38170453214666e-13,5.20596120519868e-11,20.7707188514083
"NM_001034",0.615101315415147,5.49112261617766,42.4900097645529,3.38387478337914e-13,5.20596120519868e-11,18.6511344909107
"NM_002731",-0.138871482440005,5.76105315379364,-42.3999951247226,3.46047697981589e-13,5.28990111564212e-11,20.8219111734096
"NM_021072",-0.326759446025727,5.6786349062886,-42.3260333144512,3.52483841766882e-13,5.32603775858551e-11,20.6488123526791
"NM_015271",-0.125658207617162,5.74655277193488,-42.3218700381544,3.5285000150629e-13,5.32603775858551e-11,20.82911680788
"XM_927500",-0.186612888235854,5.71970894248233,-42.2543347110076,3.58848207542829e-13,5.38272311314244e-11,20.9210095471297
"NM_181598",-0.229099373747469,5.69649291816916,-42.1984294557786,3.63897883364968e-13,5.42376579967724e-11,20.8952125501957
"NM_022117",-0.0896121001500152,5.82336416012037,-42.1742690723503,3.66104191478214e-13,5.42376579967724e-11,20.5663660661615
"NM_001034954",-0.140430130922684,5.73032532942255,-42.1256461490949,3.70588883243297e-13,5.4267438017383e-11,20.8332579853686
"NM_024674",0.218910024555707,5.71956494457929,42.1230772025581,3.70827493118783e-13,5.4267438017383e-11,20.8987422823758
"NM_003234",0.126294449001193,5.74785136449182,42.0147760841305,3.81041245124341e-13,5.54142991855522e-11,20.7462713719885
"NM_014618",-0.159619425450211,5.7378222527395,-41.953216001465,3.86983767141847e-13,5.54142991855522e-11,20.7882184198858
"NM_002397",-0.121966527692714,5.77503427743774,-41.9260576800914,3.89637574810815e-13,5.54142991855522e-11,20.64094578859
"NM_001012333",0.145687120558468,5.76903326205764,41.9254691526217,3.89695303369139e-13,5.54142991855522e-11,20.6813101923338
"NM_005503",-0.166745034494264,5.76719975231195,-41.9065739433556,3.91553711777978e-13,5.54142991855522e-11,20.7031692549955
"NM_015381",-0.143624923544463,5.75298208392311,-41.8968087170822,3.92517952564328e-13,5.54142991855522e-11,20.7170330082037
"NM_001039459",-0.112318517937961,5.81858652259502,-41.8281281745261,3.99373441717237e-13,5.60524128725947e-11,20.4927886669992
"NM_020992",0.122199758578164,5.77517945710787,41.7990169997734,4.02318657967157e-13,5.60623961094097e-11,20.6075690143755
"NM_145733",-0.139207731632699,5.79369762971683,-41.7813616645156,4.04116438621995e-13,5.60623961094097e-11,20.5633811035322
"NM_001390",-0.125966208200976,5.78140936142864,-41.705034783128,4.11990273743101e-13,5.64374764713434e-11,20.5668669955585
"NM_022359",-0.169716991431483,5.73232969475735,-41.6952426931022,4.13012504669085e-13,5.64374764713434e-11,20.7429796274504
"NM_003469",-0.140273472103178,5.72765249413549,-41.6491073851194,4.17866201649026e-13,5.64374764713434e-11,20.7147481230943
"NM_044472",-0.149786801146059,5.74949905712438,-41.6423532581714,4.18581994354092e-13,5.64374764713434e-11,20.6655729223098
"NM_013259",-0.318314537579128,5.68739456202429,-41.6363474111882,4.1921961190994e-13,5.64374764713434e-11,20.5710465717972
"NM_021870",0.654737266558232,5.49595163345046,41.6202907118364,4.20929512015436e-13,5.64374764713434e-11,18.4567272590339
"NM_133369",-0.225133354835017,5.70704225620869,-41.4215874054798,4.42732973804775e-13,5.903106317397e-11,20.7192658287629
"NM_003761",0.124484488180419,5.73656437134217,41.3231333286035,4.53991385044336e-13,6.01977527130612e-11,20.5916309379075
"NM_014927",-0.208640509831796,5.71998300899099,-41.2843014030434,4.58517677436123e-13,6.04638695520163e-11,20.6819540278518
"NM_000320",-0.118448554517041,5.76062101502017,-41.2362149572157,4.6419121550638e-13,6.08775364598531e-11,20.493928169324
"NM_002594",-0.201437281238278,5.69763593578997,-41.1905943127059,4.69644862196221e-13,6.09445549786403e-11,20.6615698773507
"NM_016300",-0.193338643754696,5.69933490721766,-41.1774595968306,4.7122799441027e-13,6.09445549786403e-11,20.659796855643
"NM_000204",0.144617217804428,5.75556898281744,41.168425201122,4.72320301084462e-13,6.09445549786403e-11,20.5169288934393
"NM_024686",-0.139945960420981,5.75637723235156,-41.0947551739331,4.81331462547519e-13,6.14942348876558e-11,20.4889033470585
"NM_001008540",0.156750471891725,5.72691474424856,41.0564999845609,4.86084789714219e-13,6.14942348876558e-11,20.5755594558213
"NM_005019",-0.21922940781683,5.6908085710954,-41.052686634401,4.86561416974635e-13,6.14942348876558e-11,20.6109180022841
"NM_005165",-0.0911951438859093,5.81279108392494,-41.0350756083647,4.88769244572359e-13,6.14942348876558e-11,20.2813829317699
"NM_014791",0.62418724258317,5.46130228254354,41.0301268712651,4.89391619314261e-13,6.14942348876558e-11,18.2678228980571
"NM_018101",0.202684024041118,5.71081215868755,40.9845903800414,4.95159341864135e-13,6.18949177330168e-11,20.6089086738839
"NM_002819",0.122786293795776,5.74595063102856,40.9505860735197,4.99514862515384e-13,6.21158378257472e-11,20.4636827702492
"NM_005620",0.137151064959887,5.73827770659835,40.9142358364094,5.04217253359308e-13,6.23773921681619e-11,20.4894800981837
"NM_020215",-0.166064247825836,5.73268253059572,-40.8806382355185,5.08606633960688e-13,6.25977395643924e-11,20.5230612394378
"NM_018719",0.140396915154842,5.7225832958531,40.856733541016,5.11755118807925e-13,6.26638920989296e-11,20.5172383346538
"NM_002943",-0.144143037828102,5.72993316762183,-40.8368904703487,5.14384841445671e-13,6.26661735771376e-11,20.4968033294563
"NM_001012334",0.144238257659792,5.7717237977479,40.7274259371178,5.29159964739132e-13,6.37851019269418e-11,20.3481510021331
"NM_000075",0.115499114250639,5.75324931150867,40.7157540991202,5.30762569153019e-13,6.37851019269418e-11,20.3718527876978
"NM_001482",-0.240675521006011,5.68864702353498,-40.7050953423548,5.32230710204434e-13,6.37851019269418e-11,20.4997461509349
"NM_018193",0.191439993413639,5.70757854900168,40.6775477944247,5.36045733591921e-13,6.37851019269418e-11,20.5280336120261
"NM_001744",-0.178871016267299,5.71561988536232,-40.6717106844635,5.36857941218427e-13,6.37851019269418e-11,20.5114861263554
"NM_144595",-0.177016299398883,5.70372731680254,-40.642654792295,5.40921013484485e-13,6.39512528257519e-11,20.5168023667392
"NM_021938",-0.196192372802698,5.70407727140613,-40.6150602166945,5.44810894035438e-13,6.40953992982868e-11,20.5142424051925
"NM_000324",0.665639886405159,5.49135881327826,40.5882122812971,5.48624904433792e-13,6.41897394874279e-11,18.2603467654027
"NM_006045",-0.0897382114671359,5.80098989062639,-40.5718619377725,5.50961930600423e-13,6.41897394874279e-11,20.1804459564186
"NM_005030",0.199418850824814,5.73047381808631,40.5202865966257,5.58405447666059e-13,6.46565827746782e-11,20.4619638922282
"NM_012306",-0.359430175664513,5.66227243687995,-40.5068885069685,5.60357050713878e-13,6.46565827746782e-11,20.0449351947891
"NM_000597",0.185937263319669,5.71470240960703,40.4251443036809,5.72426935555016e-13,6.56616949371483e-11,20.4521032551488
"NM_006823",-0.139006571491866,5.72946172250642,-40.4110285637592,5.74539830700047e-13,6.56616949371483e-11,20.3777172971855
"NM_145239",-0.194414026894941,5.69669744655922,-40.3799528593566,5.79221476057435e-13,6.58830114946846e-11,20.4536809051
"NM_014862",-0.116793751322828,5.77904036179237,-40.3456721142003,5.84434421210431e-13,6.61623873068412e-11,20.1943134891253
"NM_007023",-0.227529873224642,5.71313042645261,-40.3114403330238,5.89691164016486e-13,6.6444074818759e-11,20.4358435964392
"XM_926996",0.224322149597511,5.68665900070222,40.1821386162547,6.10018748951265e-13,6.81930820899554e-11,20.3792548259711
"NM_182795",-0.133878472782095,5.72630490251435,-40.1766627683292,6.10896360389184e-13,6.81930820899554e-11,20.3168133407953
"NM_003250",-0.14106554220097,5.72148911005257,-40.1017136801566,6.23048233726563e-13,6.92275815251737e-11,20.3154690786917
"NM_020344",-0.393902583639469,5.65045379103136,-40.0706900780981,6.28155396752727e-13,6.94670048710471e-11,19.7592550711831
"NM_015310",-0.129212815023321,5.79075936527085,-40.0459185100078,6.32266216211451e-13,6.94670048710471e-11,20.0864555354527
"NM_014969",-0.10619074341537,5.76810212589063,-40.0101368986483,6.38256177469382e-13,6.94670048710471e-11,20.1239961268553
"NM_005909",-0.0762829491168997,5.84364023549164,-40.0035079074339,6.39372692000592e-13,6.94670048710471e-11,19.9174173126285
"NM_001001331",-0.367586402639055,5.66930949579864,-40.0017132214482,6.39675336520892e-13,6.94670048710471e-11,19.9535471915094
"NM_152308",0.153984363778946,5.76132478412391,39.9092107128312,6.55488556187535e-13,6.99893555785472e-11,20.1643377219337
"NM_001814",0.161032032208294,5.70948416296481,39.8880256577426,6.59169978759026e-13,6.99893555785472e-11,20.2998780163176
"NM_001013695",0.127342891475344,5.7449820667606,39.8773998109848,6.61024990336401e-13,6.99893555785472e-11,20.1762823470716
"NM_053056",0.099058380284947,5.78578351869242,39.8714072466597,6.62073661954105e-13,6.99893555785472e-11,20.0295472789035
"NM_130463",-0.285283838288971,5.71417152915505,-39.8587055723949,6.64302417789159e-13,6.99893555785472e-11,20.2958643568216
"NM_001024807",-0.196381015071181,5.7784545481942,-39.850635060434,6.65722808509177e-13,6.99893555785472e-11,20.1443671614534
"NM_001033116",-0.251001488088373,5.68641558722765,-39.847349009053,6.66302096890798e-13,6.99893555785472e-11,20.266857734231
"NM_001067",0.68361328877426,5.46326498541904,39.8387811090288,6.67815101145305e-13,6.99893555785472e-11,17.9700719077279
"NM_003586",-0.154296046703699,5.72273097494498,-39.7746267969696,6.79264225914806e-13,7.0846395470753e-11,20.2354701728835
"XM_085234",-0.413712812464365,5.63189445968861,-39.7600439125885,6.81896556405997e-13,7.0846395470753e-11,19.5053685671632
"NM_001008272",-0.331570589795747,5.68359181102947,-39.7358070403403,6.86296224318063e-13,7.09961611363514e-11,20.0761157778978
"NM_002937",0.163566053280432,5.70295982227499,39.6597599957585,7.00303633843127e-13,7.21342798808371e-11,20.2494993444152
"NM_006123",-0.152472232336383,5.7594186222046,-39.5809144635301,7.15157373343762e-13,7.31398340564365e-11,20.0755787011563
"NM_001037582",-0.180235834604138,5.75837012167048,-39.5756524749546,7.16160875135941e-13,7.31398340564365e-11,20.1100844505911
"NM_015185",-0.102670217442837,5.81498195259494,-39.5460805124809,7.21829199697632e-13,7.32914646222542e-11,19.8628999130016
"XM_928052",0.170352425802357,5.70173285400479,39.5075698092908,7.29284570561568e-13,7.32914646222542e-11,20.2133756422458
"NM_030948",-0.268542767804696,5.67335403465572,-39.5064600501811,7.29500655855405e-13,7.32914646222542e-11,20.1107101957404
"NM_198232",-0.240246581525977,5.69010668957463,-39.5046110594831,7.29860835196615e-13,7.32914646222542e-11,20.1990089566099
"NM_002254",-0.109875092185849,5.81487530967294,-39.482344499218,7.34213619558569e-13,7.34213619558569e-11,19.8482521329399
"NM_002593",0.143045832479794,5.72836790031834,39.4647342825007,7.37676264272823e-13,7.34615366910695e-11,20.1249672644999
"NM_004219",0.211528301119922,5.68398841335306,39.4324538115976,7.44069943429124e-13,7.37920605053677e-11,20.1910645778281
"NM_000201",0.167886147546042,5.69810816724773,39.3948109223438,7.51602386490579e-13,7.42323344682053e-11,20.1855322909549
"NM_014677",-0.190845820639617,5.72225174757034,-39.3788894122671,7.54813384724027e-13,7.42439394810518e-11,20.160000651284
"NM_020783",-0.541784177349642,5.5598709807478,-39.349099337923,7.6086172148021e-13,7.44529777762717e-11,18.7309789926442
"NM_015065",-0.158197977472504,5.72244981984874,-39.3271932526237,7.65343172133958e-13,7.44529777762717e-11,20.1161361696868
"NM_002222",-0.0864621580517912,5.81422027652545,-39.3228008051015,7.66245229614129e-13,7.44529777762717e-11,19.7945736315806
"NM_006352",-0.14187739562021,5.80059775085526,-39.2499673056366,7.81373466849829e-13,7.54085931937664e-11,19.8424034448025
"NM_032103",-0.145746346358645,5.71051182430505,-39.245251645201,7.82364154385326e-13,7.54085931937664e-11,20.1089929309717
"NM_001873",-0.102342628914481,5.81661937980794,-39.1925272671094,7.93534763883651e-13,7.58151270174504e-11,19.7573116655232
"NM_020990",-0.133184012389567,5.7606660966029,-39.1905711774393,7.93952538746498e-13,7.58151270174504e-11,19.9400106853289
"NM_004983",-0.551883429332567,5.48987857335057,-39.1807262766151,7.9605883368323e-13,7.58151270174504e-11,18.3157895715399
"NM_006036",-0.0878923766264741,5.83886923125702,-39.091095989158,8.15518595219743e-13,7.7068188901931e-11,19.6707023470131
"NM_006646",-0.148125175053165,5.73415292560982,-39.0905517534173,8.15638332545436e-13,7.7068188901931e-11,20.0083628261735
"NM_138980",-0.432246092203952,5.62867755688685,-39.0674235885335,8.20744573574407e-13,7.71354721260257e-11,19.2876767420464
"NM_022003",-0.176061531135036,5.76057469321825,-39.013395260914,8.32809715334984e-13,7.71354721260257e-11,19.939390030149
"NM_001039936",-0.20918604772766,5.686225564319,-39.0015820321695,8.35473504335406e-13,7.71354721260257e-11,20.0817470054818
"NM_000089",0.172278274390899,5.77018198656859,39.001360487109,8.35523549911627e-13,7.71354721260257e-11,19.9014689064255
"NM_001643",0.386946466573014,5.65899689435921,38.9761676140659,8.41235895173028e-13,7.71354721260257e-11,19.5978992451128
"NM_014096",0.198760064996248,5.69261103750423,38.9747270600315,8.41563821359534e-13,7.71354721260257e-11,20.080442880095
"NM_020932",-0.186478935846599,5.69246962897556,-38.9548169667562,8.46110481171198e-13,7.71354721260257e-11,20.074733728463
"NM_152765",-0.290301678847029,5.67543618296373,-38.947670868725,8.47748906454929e-13,7.71354721260257e-11,19.9384693421675
"NM_000819",0.121840116780873,5.74467369410863,38.9460168823738,8.481286192958e-13,7.71354721260257e-11,19.9086695530666
"NM_019072",-0.173024179538348,5.69184159588756,-38.9444426589268,8.48490193386283e-13,7.71354721260257e-11,20.0695818800634
"NM_014875",0.589656719560482,5.45619250252834,38.895639727815,8.59783500144403e-13,7.78671849187384e-11,18.0084557977339
"NM_000181",0.098351003804285,5.76587727528231,38.8797121852891,8.63504732043181e-13,7.78745653565661e-11,19.8034690277865
"NM_182935",-0.473150000378036,5.61813137921623,-38.8592200278493,8.68318349913697e-13,7.78745653565661e-11,19.0772583629973
"NM_004200",-0.100224775034407,5.77805570344319,-38.8537877366626,8.69599313148322e-13,7.78745653565661e-11,19.7608388937033
"NM_022807",-0.0861010491313481,5.80949374192694,-38.7850334841055,8.85991782416057e-13,7.89326530218362e-11,19.6498335593676
"NM_002508",0.133130682776867,5.74281518513452,38.7767379699959,8.87992346495657e-13,7.89326530218362e-11,19.8778775618853
"NM_004976",-0.476954798430242,5.54711216482088,-38.718209129901,9.02248467904874e-13,7.99039233568892e-11,18.7050133287099
"NM_006818",-0.0972242535757148,5.79504712321531,-38.6862307945417,9.10143160797783e-13,8.00082625046735e-11,19.6622486596578
"NM_005804",0.103048886330964,5.7540784218028,38.6848991526121,9.10473545975335e-13,8.00082625046735e-11,19.7866792076639
"NM_004113",-0.308966490051269,5.65194641127888,-38.6602948270174,9.16601627873775e-13,8.00082625046735e-11,19.7079278574212
"NM_006744",0.0977280603225852,5.76806763822721,38.6596559835165,9.16761341199384e-13,8.00082625046735e-11,19.7328324217297
"NM_012231",-0.14857292356015,5.72307152728963,-38.5775314368597,9.37548471603904e-13,8.03228727561438e-11,19.8939597106018
"NM_005552",-0.0847147187267012,5.81726826045981,-38.5716932750055,9.39045714085039e-13,8.03228727561438e-11,19.5685793362219
"NM_020752",-0.269076386751338,5.67685831365077,-38.5696336696864,9.39574539854349e-13,8.03228727561438e-11,19.8867447985811
"NM_007317",0.130481891276888,5.71668283217145,38.5563742860028,9.42986836303937e-13,8.03228727561438e-11,19.8870379184466
"NM_015225",-0.138295061573374,5.77205389384789,-38.5316278106718,9.49391638465227e-13,8.03228727561438e-11,19.7197357600063
"NM_021648",-0.103354863403913,5.77456735902996,-38.5245352426026,9.51236074144898e-13,8.03228727561438e-11,19.6777397064771
"NM_138967",-0.199628260240384,5.70021979870343,-38.5216569839915,9.51985688217624e-13,8.03228727561438e-11,19.9555354736506
"NM_000833",-0.167732390111921,5.72360085342253,-38.5201702963066,9.52373134367369e-13,8.03228727561438e-11,19.8962265120025
"NM_025202",-0.0966108390955931,5.803879909657,-38.5132006134944,9.54191806299197e-13,8.03228727561438e-11,19.5881819532044
"NM_030885",-0.324864641683273,5.66597067122801,-38.500917945259,9.57406102347928e-13,8.03228727561438e-11,19.7047184618271
"NM_001456",0.109210687647412,5.79037637546572,38.4910500219277,9.59997053639096e-13,8.03228727561438e-11,19.6265151924329
"NM_032727",-0.144486583882353,5.77928243715875,-38.4810076578895,9.62641681302337e-13,8.03228727561438e-11,19.6884122815631
"NM_000699",-0.148402325387263,5.71587558699471,-38.4763367206231,9.63874473073725e-13,8.03228727561438e-11,19.8832509511778
"NM_152314",-0.223584171979953,5.6776967346964,-38.4419608032913,9.73000533128587e-13,8.06850391281616e-11,19.9116474380297
"NM_020178",-0.454264360665214,5.5860020408904,-38.4346848874809,9.74944222798619e-13,8.06850391281616e-11,18.8824192331235
"NM_173500",-0.127578740269198,5.72391852806854,-38.3983660047243,9.84710167955133e-13,8.12132097282584e-11,19.8180924116769
"NM_002273",0.197358925991353,5.75548481642635,38.3757019075031,9.90858597562237e-13,8.13382818105829e-11,19.8012044193178
"NM_014141",-0.115868841076414,5.77742469491587,-38.3678266439593,9.930048571042e-13,8.13382818105829e-11,19.6335834657979
"NM_024554",-0.15419967789196,5.72131684964512,-38.3548861831135,9.96542592809297e-13,8.13504157395344e-11,19.8409004377747
"NM_002354",0.212439222887729,5.68490952958057,38.3265155020817,1.00434706134258e-12,8.17095914312607e-11,19.8975650211122
"NM_000842",-0.478912546647436,5.50412003111485,-38.2538781235124,1.02463516995724e-12,8.27899921342528e-11,18.4016231267749
"NM_001269",0.180007929391846,5.69900001171521,38.2408108392636,1.02833229649594e-12,8.27899921342528e-11,19.8720594517337
"NM_002293",0.0973070611604481,5.77913746145876,38.2406713923892,1.02837182878581e-12,8.27899921342528e-11,19.5771832212067
"NM_000663",-0.123613450290126,5.77412876592,-38.225002474863,1.03282446927983e-12,8.27899921342528e-11,19.6088874820186
"NM_019063",0.141409166956066,5.72252545422181,38.217811792275,1.03487490167816e-12,8.27899921342528e-11,19.7857955818128
"NM_012342",0.129579609547029,5.770581615366,38.1957157309905,1.04120352984452e-12,8.29412768101033e-11,19.6181506728577
"NM_000358",0.207907768478362,5.72983738249677,38.1849784650477,1.04429410674742e-12,8.29412768101033e-11,19.8266837947375
"NM_001005388",-0.237651122959917,5.68781014444487,-38.1751440309395,1.04713361972755e-12,8.29412768101033e-11,19.8464347846482
"NM_006526",0.208878176370964,5.68535634398747,38.0659173412836,1.07924486524507e-12,8.50855399517453e-11,19.8284449318648
"NM_000596",0.511378510450614,5.56152104282444,38.059063528798,1.08129540355343e-12,8.50855399517453e-11,18.5718658712838
"NM_001039538",-0.397011443901508,5.63700719769142,-38.0113240390255,1.09569695314182e-12,8.59370159326915e-11,19.2178658607623
"NM_145173",-0.0955081533564943,5.79935505323548,-37.9729038800956,1.10743951552723e-12,8.65750761324221e-11,19.4397943923872
"NM_001012977",-0.232344835165346,5.70133792873763,-37.9263659806529,1.12184780906315e-12,8.74167123945314e-11,19.7929627048746
"NM_080390",-0.36299758434636,5.66560375149992,-37.8820446999394,1.13576060382389e-12,8.82144158309817e-11,19.4548914592498
"NM_005076",-0.432435075493006,5.6036572264167,-37.8350206423958,1.15072842299332e-12,8.90886521027083e-11,18.8934860687928
"NM_005531",0.111389480864532,5.75721472843154,37.8189989638244,1.15587730558437e-12,8.91995348360928e-11,19.5313068183163
"NM_000151",0.54579508769536,5.43368896019083,37.7883803910785,1.16578741257962e-12,8.96759548138172e-11,17.8123620722237
"NM_003246",0.137050777683959,5.72114583062718,37.7414273583597,1.18116535043042e-12,9.03278712425026e-11,19.6468348644374
"NM_021911",-0.510958468324156,5.61604085929667,-37.7395353487512,1.18178964875608e-12,9.03278712425026e-11,18.7580402082353
"NM_005382",-0.326935870435292,5.68911095719749,-37.6759180500037,1.20299268049849e-12,9.13964840421122e-11,19.6010114510273
"NM_001710",0.182883864915605,5.68203170235582,37.6747464630511,1.20338703988781e-12,9.13964840421122e-11,19.7234184962601
"NM_139137",-0.494456550130708,5.53527377863637,-37.6529447234878,1.21075141855384e-12,9.15163989256375e-11,18.4096447630626
"NM_003152",0.141874264648274,5.77469544579635,37.6416527083093,1.21458509499196e-12,9.15163989256375e-11,19.4538313209213
"NM_020401",0.125665416882816,5.7312600461668,37.6170356160036,1.22298877535636e-12,9.15163989256375e-11,19.567847621771
"NM_014970",-0.095841629479378,5.79461732769452,-37.6091394010862,1.22569780508645e-12,9.15163989256375e-11,19.3438408470531
"NM_006822",-0.113931663128909,5.74997855909068,-37.6082593593183,1.22600013561658e-12,9.15163989256375e-11,19.4932748679513
"NM_001005414",0.256532504485521,5.67728612549543,37.5947763157268,1.23064232594272e-12,9.15163989256375e-11,19.6496179282396
"NM_002467",0.218349595197918,5.72733934849029,37.5918331640247,1.23165820220754e-12,9.15163989256375e-11,19.6711060665905
"NM_013277",0.133367923859415,5.72043512350445,37.4722398795281,1.27372370093369e-12,9.39701683492614e-11,19.5659791554592
"NM_004088",0.512396250675712,5.47925650493422,37.4638414757305,1.27673623356122e-12,9.39701683492614e-11,18.0578386725195
